id|atm_id|trans_date|bal
1223|4|2003-05-15|3062
1224|4|2003-05-16|3806
1225|4|2003-05-17|4806
1226|4|2003-05-18|3319
1227|4|2003-05-19|2374
1228|4|2003-05-20|2272
1229|4|2003-05-21|2442
1230|4|2003-05-22|5347
1231|4|2003-05-23|8345
1232|4|2003-05-24|3948
1233|4|2003-05-25|3555
1234|4|2003-05-26|3778
1235|4|2003-05-27|8235
1236|4|2003-05-28|11224
1237|4|2003-05-29|7967
1238|4|2003-05-30|12538
1239|4|2003-05-31|14694
1240|4|2003-06-01|5462
1241|4|2003-06-02|5688
1242|4|2003-06-03|6243
1243|4|2003-06-04|6727
1244|4|2003-06-05|8804
1245|4|2003-06-06|12019
1246|4|2003-06-07|9073
1247|4|2003-06-08|12028
1248|4|2003-06-09|6292
1249|4|2003-06-10|5144
1250|4|2003-06-11|5420
1251|4|2003-06-12|7249
1252|4|2003-06-13|12917
1253|4|2003-06-14|8244
1254|4|2003-06-15|4975
1255|4|2003-06-16|4354
1256|4|2003-06-17|4438
1257|4|2003-06-18|9011
1258|4|2003-06-19|8696
1259|4|2003-06-20|11771
1260|4|2003-06-21|15315
1261|4|2003-06-22|6709
1262|4|2003-06-23|6203
1263|4|2003-06-24|6359
1264|4|2003-06-25|7819
1265|4|2003-06-26|7967
1266|4|2003-06-27|11307
1267|4|2003-06-28|11563
1268|4|2003-06-29|5347
1269|4|2003-06-30|3026
1270|4|2003-07-01|4372
1271|4|2003-07-02|5904
1272|4|2003-07-03|7626
1273|4|2003-07-04|10953
1274|4|2003-07-05|11640
1275|4|2003-07-06|6892
1276|4|2003-07-07|5931
1277|4|2003-07-08|5173
1278|4|2003-07-09|7910
1279|4|2003-07-10|11213
1280|4|2003-07-11|15526
1281|4|2003-07-12|12981
1282|4|2003-07-13|7487
1283|4|2003-07-14|9133
1284|4|2003-07-15|5621
1285|4|2003-07-16|6112
1286|4|2003-07-17|12862
1287|4|2003-07-18|18491
1288|4|2003-07-19|14211
1289|4|2003-07-20|6074
1290|4|2003-07-21|6126
1291|4|2003-07-22|6325
1292|4|2003-07-23|7096
1293|4|2003-07-24|13266
1294|4|2003-07-25|17760
1295|4|2003-07-26|11341
1296|4|2003-07-27|7107
1297|4|2003-07-28|8514
1298|4|2003-07-29|9180
1299|4|2003-07-30|12580
1300|4|2003-07-31|13199
1301|4|2003-08-01|18165
1302|4|2003-08-02|18524
1303|4|2003-08-03|10679
1304|4|2003-08-04|9346
1305|4|2003-08-05|9634
1306|4|2003-08-06|10469
1307|4|2003-08-07|14245
1308|4|2003-08-08|17765
1309|4|2003-08-09|13934
1310|4|2003-08-10|7942
1311|4|2003-08-11|7648
1312|4|2003-08-12|7951
1313|4|2003-08-13|7342
1314|4|2003-08-14|9812
1315|4|2003-08-15|18378
1316|4|2003-08-16|14671
1317|4|2003-08-17|6129
1318|4|2003-08-18|6290
1319|4|2003-08-19|5950
1320|4|2003-08-20|5751
1321|4|2003-08-21|10162
1322|4|2003-08-22|15827
1323|4|2003-08-23|12987
1324|4|2003-08-24|6209
1325|4|2003-08-25|6392
1326|4|2003-08-26|6139
1327|4|2003-08-27|6120
1328|4|2003-08-28|6173
1329|4|2003-08-29|11870
1330|4|2003-08-30|8072
1331|4|2003-08-31|4658
1332|4|2003-09-01|5110
1333|4|2003-09-02|5810
1334|4|2003-09-03|6912
1335|4|2003-09-04|9627
1336|4|2003-09-05|12010
1337|4|2003-09-06|9958
1338|4|2003-09-07|4862
1339|4|2003-09-08|4890
1340|4|2003-09-09|5377
1341|4|2003-09-10|5930
1342|4|2003-09-11|10349
1343|4|2003-09-12|14758
1344|4|2003-09-13|11930
1345|4|2003-09-14|7181
1346|4|2003-09-15|6730
1347|4|2003-09-16|7371
1348|4|2003-09-17|8043
1349|4|2003-09-18|8936
1350|4|2003-09-19|11636
1351|4|2003-09-20|13406
1352|4|2003-09-21|6612
1353|4|2003-09-22|4311
1354|4|2003-09-23|5344
1355|4|2003-09-24|7590
1356|4|2003-09-25|7970
1357|4|2003-09-26|10063
1358|4|2003-09-27|7015
1359|4|2003-09-28|4756
1360|4|2003-09-29|5423
1361|4|2003-09-30|5450
1362|4|2003-10-01|8532
1363|4|2003-10-02|8062
1364|4|2003-10-03|8403
1365|4|2003-10-04|4319
1366|4|2003-10-05|3163
1367|4|2003-10-06|2412
1368|4|2003-10-07|2091
1369|4|2003-10-08|2678
1370|4|2003-10-09|5655
1371|4|2003-10-10|8746
1372|4|2003-10-11|8600
1373|4|2003-10-12|3937
1374|4|2003-10-13|3573
1375|4|2003-10-14|3879
1376|4|2003-10-15|4294
1377|4|2003-10-16|4928
1378|4|2003-10-17|5596
1379|4|2003-10-18|6450
1380|4|2003-10-19|2583
1381|4|2003-10-20|2289
1382|4|2003-10-21|2417
1383|4|2003-10-22|2153
1384|4|2003-10-23|2560
1385|4|2003-10-24|2428
1386|4|2003-10-25|3077
1387|4|2003-10-26|2256
1388|4|2003-10-27|2496
1389|4|2003-10-28|2236
1390|4|2003-10-29|1893
1391|4|2003-10-30|2653
1392|4|2003-10-31|1584
1393|4|2003-11-01|2198
1394|4|2003-11-02|1766
1395|4|2003-11-03|1842
1396|4|2003-11-04|1916
1397|4|2003-11-05|2130
1398|4|2003-11-06|2563
1399|4|2003-11-07|1989
1400|4|2003-11-08|3268
1401|4|2003-11-09|2403
1402|4|2003-11-10|2008
1403|4|2003-11-11|1978
1404|4|2003-11-12|1788
1405|4|2003-11-13|2360
1406|4|2003-11-14|2500
1407|4|2003-11-15|2293
1408|4|2003-11-16|1755
1409|4|2003-11-17|1804
1410|4|2003-11-18|1985
1411|4|2003-11-19|2111
1412|4|2003-11-20|2470
1413|4|2003-11-21|2663
1414|4|2003-11-22|2775
1415|4|2003-11-23|1750
1416|4|2003-11-24|1838
1417|4|2003-11-25|2016
1418|4|2003-11-26|2053
1419|4|2003-11-27|2135
1420|4|2003-11-28|3041
1421|4|2003-11-29|3083
1422|4|2003-11-30|1734
1423|4|2003-12-01|1727
1424|4|2003-12-02|1880
1425|4|2003-12-03|2083
1426|4|2003-12-04|3072
1427|4|2003-12-05|3825
1428|4|2003-12-06|4738
1429|4|2003-12-07|4366
1430|4|2003-12-08|2004
1431|4|2003-12-09|1774
1432|4|2003-12-10|2061
1433|4|2003-12-11|2470
1434|4|2003-12-12|3513
1435|4|2003-12-13|2850
1436|4|2003-12-14|1528
1437|4|2003-12-15|1657
1438|4|2003-12-16|2015
1439|4|2003-12-17|2800
1440|4|2003-12-18|2489
1441|4|2003-12-19|4843
1442|4|2003-12-20|2338
1443|4|2003-12-21|1573
1444|4|2003-12-22|2670
1445|4|2003-12-23|3088
1446|4|2003-12-24|3917
1447|4|2003-12-25|6677
1448|4|2003-12-26|5024
1449|4|2003-12-27|2849
1450|4|2003-12-28|3363
1451|4|2003-12-29|3459
1452|4|2003-12-30|3045
1453|4|2003-12-31|4886
1454|4|2004-01-01|4119
1455|4|2004-01-02|8480
1456|4|2004-01-03|6001
1457|4|2004-01-04|2569
1458|4|2004-01-05|2906
1459|4|2004-01-06|2127
1460|4|2004-01-07|2904
1461|4|2004-01-08|2169
1462|4|2004-01-09|2561
1463|4|2004-01-10|2938
1464|4|2004-01-11|1667
1465|4|2004-01-12|1799
1466|4|2004-01-13|1685
1467|4|2004-01-14|1598
1468|4|2004-01-15|2544
1469|4|2004-01-16|2453
1470|4|2004-01-17|3002
1471|4|2004-01-18|2074
1472|4|2004-01-19|1044
1473|4|2004-01-20|1779
1474|4|2004-01-21|2379
1475|4|2004-01-22|3288
1476|4|2004-01-23|5462
1477|4|2004-01-24|3339
1478|4|2004-01-25|1681
1479|4|2004-01-26|1538
1480|4|2004-01-27|1587
1481|4|2004-01-28|1476
1482|4|2004-01-29|3941
1483|4|2004-01-30|5289
1484|4|2004-01-31|6158
1485|4|2004-02-01|2828
1486|4|2004-02-02|2800
1487|4|2004-02-03|3475
1488|4|2004-02-04|3657
1489|4|2004-02-05|4440
1490|4|2004-02-06|4060
1491|4|2004-02-07|3272
1492|4|2004-02-08|1873
1493|4|2004-02-09|2758
1494|4|2004-02-10|1547
1495|4|2004-02-11|2579
1496|4|2004-02-12|4541
1497|4|2004-02-13|7645
1498|4|2004-02-14|7620
1499|4|2004-02-15|3784
1500|4|2004-02-16|3613
1501|4|2004-02-17|2228
1502|4|2004-02-18|1930
1503|4|2004-02-19|3725
1504|4|2004-02-20|4240
1505|4|2004-02-21|3315
1506|4|2004-02-22|1879
1507|4|2004-02-23|2625
1508|4|2004-02-24|3559
1509|4|2004-02-25|2340
1510|4|2004-02-26|3515
1511|4|2004-02-27|5829
1512|4|2004-02-28|3570
1513|4|2004-02-29|2202
1514|4|2004-03-01|1863
1515|4|2004-03-02|2827
1516|4|2004-03-03|2667
1517|4|2004-03-04|2953
1518|4|2004-03-05|3893
1519|4|2004-03-06|3774
1520|4|2004-03-07|1912
1521|4|2004-03-08|1989
1522|4|2004-03-09|1975
1523|4|2004-03-10|1708
1524|4|2004-03-11|3493
1525|4|2004-03-12|4055
1526|4|2004-03-13|3354
1527|4|2004-03-14|2829
1528|4|2004-03-15|3253
1529|4|2004-03-16|3555
1530|4|2004-03-17|3418
1531|4|2004-03-18|4607
1532|4|2004-03-19|3290
1533|4|2004-03-20|3925
1534|4|2004-03-21|1847
1535|4|2004-03-22|1720
1536|4|2004-03-23|1545
1537|4|2004-03-24|1791
1538|4|2004-03-25|2436
1539|4|2004-03-26|3623
1540|4|2004-03-27|5388
1541|4|2004-03-28|2772
1542|4|2004-03-29|2502
1543|4|2004-03-30|1987
1544|4|2004-03-31|2196
1545|4|2004-04-01|2854
1546|4|2004-04-02|2782
1547|4|2004-04-03|3056
1548|4|2004-04-04|1959
